#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1445736	23385	4711	116961	110791	RP11-517F10.1	-	NCSTN	NDUFB5	ATAG1874	CISGDH|SGDH	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O43674	A0A087WYD0	NP_001186887|NP_001186886|NP_002483	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1447264	23385	6513	116961	112404	RP11-517F10.1	-	NCSTN	SLC2A1	ATAG1874	DYT17|DYT18|DYT9|EIG12|GLUT|GLUT-1|GLUT1|GLUT1DS|HTLVR|PED	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P11166	Q59GX2	NP_006507	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1448428	23385	8140	116961	113801	RP11-517F10.1	-	NCSTN	SLC7A5	ATAG1874	4F2LC|CD98|D16S469E|E16|LAT1|MPE16|hLAT1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q01650	-	NP_003477	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1448762	23385	8604	116961	114164	RP11-517F10.1	-	NCSTN	SLC25A12	ATAG1874	AGC1|ARALAR	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O75746	-	NP_003696	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1449290	23385	9319	116961	114730	RP11-517F10.1	-	NCSTN	TRIP13	ATAG1874	16E1BP	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q15645	-	NP_001159732|NP_004228	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1449595	23385	9675	116961	115030	RP11-517F10.1	-	NCSTN	TTI1	ATAG1874	KIAA0406|smg-10	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O43156	-	NP_001290386|NP_055472	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1449752	23385	9804	116961	115144	RP11-517F10.1	RP4-597N16.2	NCSTN	TOMM20	ATAG1874	MAS20|MOM19|TOM20	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q15388	A0A024R3W2	NP_055580	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450105	23385	10067	116961	115378	RP11-517F10.1	-	NCSTN	SCAMP3	ATAG1874	C1orf3	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O14828	-	NP_443069|NP_005689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450677	23385	10557	116961	115808	RP11-517F10.1	RP11-455B2.5	NCSTN	RPP38	ATAG1874	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P78345	-	NP_892117|NP_001252530|NP_001091059|NP_006405	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450685	23385	10558	116961	115809	RP11-517F10.1	RP11-118F2.1	NCSTN	SPTLC1	ATAG1874	HSAN1|HSN1|LBC1|LCB1|SPT1|SPTI	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O15269	Q6NUL7|A0A024R277	NP_001355201|NP_006406|NP_001355202|NP_847894|NP_001268232	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450853	23385	10682	116961	115921	RP11-517F10.1	-	NCSTN	EBP	ATAG1874	CDPX2|CHO2|CPX|CPXD	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q15125	A0A024QYX0	NP_006570	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1450977	23385	10897	116961	116103	RP11-517F10.1	-	NCSTN	YIF1A	ATAG1874	54TM|FinGER7|YIF1|YIF1P	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O95070	A6NGW1|A8K509	NP_065203|NP_001287790	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451003	23385	10916	116961	116121	RP11-517F10.1	RP1-14O9.1	NCSTN	MAGED2	ATAG1874	11B6|BCG-1|BCG1|HCA10|MAGE-D2	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9UNF1	A0A024R9Y7	NP_055414|NP_803182|NP_957516	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451056	23385	10942	116961	116142	RP11-517F10.1	UNQ266/PRO303	NCSTN	PRSS21	ATAG1874	ESP-1|ESP1|TEST1|TESTISIN	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9Y6M0	-	NP_659206|NP_001257381|NP_659205|NP_006790	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451135	23385	10989	116961	116185	RP11-517F10.1	PIG4	NCSTN	IMMT	ATAG1874	HMP|MINOS2|P87|P87/89|P89|PIG52	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q16891	-	NP_001093640|NP_006830|NP_001093639	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451280	23385	11160	116961	116331	RP11-517F10.1	UNQ2441	NCSTN	ERLIN2	ATAG1874	C8orf2|Erlin-2|NET32|SPFH2|SPG18	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O94905	-	NP_009106|NP_001003791|NP_001003790	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1451614	23385	22936	116961	116595	RP11-517F10.1	-	NCSTN	ELL2	ATAG1874	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	O00472	Q7Z656|Q59FW6	NP_036213	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452590	23385	25953	116961	117446	RP11-517F10.1	FKSG19	NCSTN	PNKD	ATAG1874	BRP17|DYT8|FPD1|KIPP1184|MR-1|MR1|PDC|PKND1|TAHCCP2	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q8N490	A0A024R415	NP_001070867|NP_072094|NP_056303	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1452736	23385	26123	116961	117565	RP11-517F10.1	RP11-7D5.3	NCSTN	TCTN3	ATAG1874	C10orf61|JBTS18|OFD4|TECT3	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q6NUS6	-	NP_056446|NP_001137445	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453534	23385	51340	116961	119487	RP11-517F10.1	RP5-1002M8.1	NCSTN	CRNKL1	ATAG1874	CLF|CRN|Clf1|HCRN|MSTP021|SYF3	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9BZJ0	Q5JY65|Q69YP1	NP_001265557|NP_001265556|NP_001265555|NP_001265554|NP_057736	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1453740	23385	51605	116961	119634	RP11-517F10.1	CGI-09	NCSTN	TRMT6	ATAG1874	GCD10|Gcd10p	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9UJA5	-	NP_057023|NP_001268396	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455117	23385	57488	116961	121556	RP11-517F10.1	tcag7.562	NCSTN	ESYT2	ATAG1874	CHR2SYT|E-Syt2|FAM62B	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	A0FGR8	-	NP_065779|NP_001354702	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455340	23385	58472	116961	121806	RP11-517F10.1	CGI-44	NCSTN	SQRDL	ATAG1874	PRO1975|SQOR	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9Y6N5	A0A024R5X2	NP_001258142|NP_067022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455345	23385	58477	116961	121810	RP11-517F10.1	PSEC0230	NCSTN	SRPRB	ATAG1874	APMCF1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9Y5M8	Q549N5	NP_001366242|NP_067026	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455426	23385	60493	116961	121924	RP11-517F10.1	-	NCSTN	FASTKD5	ATAG1874	dJ1187M17.5	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q7L8L6	-	NP_068598	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455451	23385	63901	116961	121979	RP11-517F10.1	-	NCSTN	FAM111A	ATAG1874	GCLEB|KCS2	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q96PZ2	A0A024R4Z3	NP_001361789|NP_001361788|NP_001361785|NP_001361784|NP_001361787|NP_001361786|NP_001361781|NP_001361780|NP_001361783|NP_001361782|NP_071357|NP_001135993|NP_001135992|NP_001135991|NP_001299840|NP_001361792|NP_001361793|NP_001361790|NP_001361791|NP_001361796|NP_001361797|NP_001361794|NP_001361795|NP_001361798|NP_001361799|NP_001361777|NP_001361778|NP_001356386|NP_001299839|NP_001299838|NP_001361733|NP_001361779|NP_942144	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1455530	23385	64210	116961	122103	RP11-517F10.1	RP11-452K12.5	NCSTN	MMS19	ATAG1874	MET18|MMS19L|hMMS19	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q96T76	-	NP_001338288|NP_001317057|NP_001338286|NP_001338287|NP_001338285|NP_001276334|NP_001276333|NP_001276332|NP_071757	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1456174	23385	79971	116961	123038	RP11-517F10.1	RP11-518D3.2	NCSTN	WLS	ATAG1874	C1orf139|EVI|GPR177|MRP|mig-14	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q5T9L3	-	NP_079187|NP_001180263|NP_001002292	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1456341	23385	81037	116961	123354	RP11-517F10.1	-	NCSTN	CLPTM1L	ATAG1874	CRR9	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q96KA5	-	NP_110409	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1456568	23385	84061	116961	123856	RP11-517F10.1	RP11-217H1.1	NCSTN	MAGT1	ATAG1874	IAP|MRX95|OST3B|PRO0756|XMEN|bA217H1.1	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9H0U3	A0A087WU53	NP_115497	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457133	23385	90580	116961	124736	RP11-517F10.1	-	NCSTN	C19orf52	ATAG1874	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9BSF4	-	NP_612367	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1457296	23385	94081	116961	125107	RP11-517F10.1	-	NCSTN	SFXN1	ATAG1874	-	Affinity Capture-MS	physical	Hein MY (2015)	PUBMED:26496610	9606	9606	High Throughput	-	-	interaction detected by quantitative BAC-GFP interactomics (QUBIC)	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9H9B4	-	NP_001309909|NP_073591|NP_001309912|NP_001309907|NP_001309906|NP_001309910|NP_001309911	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2218699	23385	58	116961	106573	RP11-517F10.1	RP5-1068B5.2	NCSTN	ACTA1	ATAG1874	ACTA|ASMA|CFTD|CFTD1|CFTDM|MPFD|NEM1|NEM2|NEM3	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999871	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999871, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P68133	-	NP_001091	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2227638	23385	240	116961	106741	RP11-517F10.1	RP11-67C2.3	NCSTN	ALOX5	ATAG1874	5-LO|5-LOX|5LPG|LOG5	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999845316	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999845316, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P09917	-	NP_001307791|NP_001307790|NP_001243082|NP_001243083|NP_000689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2238585	23385	64780	116961	122290	RP11-517F10.1	RP5-919F19.1	NCSTN	MICAL1	ATAG1874	MICAL|MICAL-1|NICAL	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.994293887	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.994293887, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q8TDZ2	-	NP_001152763|NP_001273542|NP_073602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2244152	23385	6237	116961	112151	RP11-517F10.1	-	NCSTN	RRAS	ATAG1874	-	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.982687581	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.982687581, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P10301	A0A024QZF2	NP_006261	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2246472	23385	6714	116961	112592	RP11-517F10.1	RP5-823N20.1	NCSTN	SRC	ATAG1874	ASV|SRC1|c-SRC|p60-Src	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.974903452	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.974903452, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2252592	23385	55824	116961	120931	RP11-517F10.1	-	NCSTN	PAG1	ATAG1874	CBP|PAG	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.945469639	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.945469639, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q9NWQ8	-	NP_060910	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2257161	23385	1917	116961	108238	RP11-517F10.1	-	NCSTN	EEF1A2	ATAG1874	EEF1AL|EF-1-alpha-2|EF1A|HS1|STN|STNL	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.914109812	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.914109812, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q05639	-	NP_001949	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2258245	23385	80820	116961	123317	RP11-517F10.1	-	NCSTN	EEPD1	ATAG1874	HSPC107	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.904822289	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.904822289, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q7L9B9	-	NP_085139	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2259672	23385	5793	116961	111757	RP11-517F10.1	-	NCSTN	PTPRG	ATAG1874	HPTPG|PTPG|R-PTP-GAMMA|RPTPG	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.893194732	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.893194732, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P23470	Q49A02	NP_002832	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2260725	23385	114990	116961	125406	RP11-517F10.1	UNQ314/PRO357/PRO1282	NCSTN	VASN	ATAG1874	SLITL2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.883486142	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.883486142, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q6EMK4	-	NP_612449	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2261620	23385	113146	116961	125226	RP11-517F10.1	-	NCSTN	AHNAK2	ATAG1874	C14orf78	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.87507483	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.87507483, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	Q8IVF2	-	NP_612429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2262286	23385	1969	116961	108288	RP11-517F10.1	-	NCSTN	EPHA2	ATAG1874	ARCC2|CTPA|CTPP1|CTRCT6|ECK	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.868744829	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.868744829, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q92542	B4DR82	NP_001277115|NP_056146|NP_001277113	P29317	A0A024QZA8	NP_004422|NP_001316019	-	-	-	-	-	-	Homo sapiens	Homo sapiens
